estacion,fecha,valor,contaminante,localidad
PUENTE ARANDA,2019-03-19,47.53333333,PM10,Puente Aranda
PUENTE ARANDA,2019-03-18,53.62083333,PM10,Puente Aranda
PUENTE ARANDA,2019-03-17,31.45833333,PM10,Puente Aranda
PUENTE ARANDA,2019-03-16,47.25,PM10,Puente Aranda
PUENTE ARANDA,2019-03-15,53.08333333,PM10,Puente Aranda
PUENTE ARANDA,2019-03-14,51.17391304,PM10,Puente Aranda
PUENTE ARANDA,2019-03-13,57.50416667,PM10,Puente Aranda
PUENTE ARANDA,2019-03-12,59.58333333,PM10,Puente Aranda
PUENTE ARANDA,2019-03-11,35.43478261,PM10,Puente Aranda
PUENTE ARANDA,2019-03-10,24.39130435,PM10,Puente Aranda
PUENTE ARANDA,2019-03-09,39.5,PM10,Puente Aranda
PUENTE ARANDA,2019-03-08,76.95833333,PM10,Puente Aranda
PUENTE ARANDA,2019-03-07,79.125,PM10,Puente Aranda
PUENTE ARANDA,2019-03-06,66.27083333,PM10,Puente Aranda
PUENTE ARANDA,2019-03-05,64.79166667,PM10,Puente Aranda
PUENTE ARANDA,2019-03-04,68.625,PM10,Puente Aranda
PUENTE ARANDA,2019-03-03,41.5,PM10,Puente Aranda
PUENTE ARANDA,2019-03-02,66.43333333,PM10,Puente Aranda
PUENTE ARANDA,2019-03-01,74.41666667,PM10,Puente Aranda
PUENTE ARANDA,2019-02-28,50.29166667,PM10,Puente Aranda
PUENTE ARANDA,2019-02-27,62.25,PM10,Puente Aranda
PUENTE ARANDA,2019-02-26,75.70833333,PM10,Puente Aranda
PUENTE ARANDA,2019-02-25,50.70833333,PM10,Puente Aranda
PUENTE ARANDA,2019-02-24,38.875,PM10,Puente Aranda
PUENTE ARANDA,2019-02-23,65.375,PM10,Puente Aranda
PUENTE ARANDA,2019-02-22,66.33333333,PM10,Puente Aranda
PUENTE ARANDA,2019-02-21,48.54166667,PM10,Puente Aranda
PUENTE ARANDA,2019-02-20,45.95833333,PM10,Puente Aranda
PUENTE ARANDA,2019-02-19,48.14347826,PM10,Puente Aranda
PUENTE ARANDA,2019-02-18,60.16666667,PM10,Puente Aranda
PUENTE ARANDA,2019-02-17,45.25,PM10,Puente Aranda
PUENTE ARANDA,2019-02-16,47.875,PM10,Puente Aranda
PUENTE ARANDA,2019-02-15,82.09090909,PM10,Puente Aranda
PUENTE ARANDA,2019-02-14,85.33333333,PM10,Puente Aranda
PUENTE ARANDA,2019-02-13,58.95454545,PM10,Puente Aranda
PUENTE ARANDA,2019-02-12,62.13913043,PM10,Puente Aranda
PUENTE ARANDA,2019-02-11,69.60869565,PM10,Puente Aranda
PUENTE ARANDA,2019-02-10,48.23478261,PM10,Puente Aranda
PUENTE ARANDA,2019-02-09,50.79166667,PM10,Puente Aranda
PUENTE ARANDA,2019-02-08,48.70833333,PM10,Puente Aranda
PUENTE ARANDA,2019-02-07,62.44166667,PM10,Puente Aranda
PUENTE ARANDA,2019-02-06,64.275,PM10,Puente Aranda
PUENTE ARANDA,2019-02-05,80.83333333,PM10,Puente Aranda
PUENTE ARANDA,2019-02-04,68.5,PM10,Puente Aranda
PUENTE ARANDA,2019-02-03,38.02083333,PM10,Puente Aranda
PUENTE ARANDA,2019-02-02,68.91666667,PM10,Puente Aranda
PUENTE ARANDA,2019-02-01,58.68181818,PM10,Puente Aranda
PUENTE ARANDA,2019-01-31,87.33333333,PM10,Puente Aranda
PUENTE ARANDA,2019-01-30,82.16666667,PM10,Puente Aranda
PUENTE ARANDA,2019-01-29,59.41666667,PM10,Puente Aranda
PUENTE ARANDA,2019-01-28,59.29166667,PM10,Puente Aranda
PUENTE ARANDA,2019-01-27,37.08333333,PM10,Puente Aranda
PUENTE ARANDA,2019-01-26,35.33333333,PM10,Puente Aranda
PUENTE ARANDA,2019-01-25,40.04166667,PM10,Puente Aranda
PUENTE ARANDA,2019-01-24,28.8,PM10,Puente Aranda
PUENTE ARANDA,2019-01-23,25.675,PM10,Puente Aranda
PUENTE ARANDA,2019-01-22,31.33333333,PM10,Puente Aranda
PUENTE ARANDA,2019-01-21,41.94782609,PM10,Puente Aranda
PUENTE ARANDA,2019-01-20,21.83333333,PM10,Puente Aranda
PUENTE ARANDA,2019-01-19,31.23333333,PM10,Puente Aranda
PUENTE ARANDA,2019-01-18,32.375,PM10,Puente Aranda
PUENTE ARANDA,2019-01-17,44.72727273,PM10,Puente Aranda
PUENTE ARANDA,2019-01-16,39.125,PM10,Puente Aranda
PUENTE ARANDA,2019-01-15,44.04166667,PM10,Puente Aranda
PUENTE ARANDA,2019-01-14,40.0,PM10,Puente Aranda
PUENTE ARANDA,2019-01-13,45.66666667,PM10,Puente Aranda
PUENTE ARANDA,2019-01-12,69.46666667,PM10,Puente Aranda
PUENTE ARANDA,2019-01-11,49.0,PM10,Puente Aranda
PUENTE ARANDA,2019-01-10,29.29166667,PM10,Puente Aranda
PUENTE ARANDA,2019-01-09,43.69565217,PM10,Puente Aranda
PUENTE ARANDA,2019-01-08,39.41666667,PM10,Puente Aranda
PUENTE ARANDA,2019-01-07,37.125,PM10,Puente Aranda
PUENTE ARANDA,2019-01-06,35.45833333,PM10,Puente Aranda
PUENTE ARANDA,2019-01-05,45.83333333,PM10,Puente Aranda
PUENTE ARANDA,2019-01-04,33.83636364,PM10,Puente Aranda
PUENTE ARANDA,2019-01-03,16.66666667,PM10,Puente Aranda
PUENTE ARANDA,2019-01-02,14.91666667,PM10,Puente Aranda
PUENTE ARANDA,2019-01-01,20.13043478,PM10,Puente Aranda
PUENTE ARANDA,2018-12-31,33.96956522,PM10,Puente Aranda
PUENTE ARANDA,2018-12-30,38.05555556,PM10,Puente Aranda
PUENTE ARANDA,2018-12-29,27.33913043,PM10,Puente Aranda
PUENTE ARANDA,2018-12-28,38.25,PM10,Puente Aranda
PUENTE ARANDA,2018-12-27,28.34583333,PM10,Puente Aranda
PUENTE ARANDA,2018-12-26,38.67727273,PM10,Puente Aranda
PUENTE ARANDA,2018-12-25,48.16666667,PM10,Puente Aranda
PUENTE ARANDA,2018-12-24,46.07142857,PM10,Puente Aranda
PUENTE ARANDA,2018-12-23,38.31818182,PM10,Puente Aranda
PUENTE ARANDA,2018-12-22,38.50952381,PM10,Puente Aranda
PUENTE ARANDA,2018-12-21,58.33333333,PM10,Puente Aranda
PUENTE ARANDA,2018-12-20,75.48695652,PM10,Puente Aranda
PUENTE ARANDA,2018-12-19,50.33333333,PM10,Puente Aranda
PUENTE ARANDA,2018-12-18,74.43478261,PM10,Puente Aranda
PUENTE ARANDA,2018-12-17,58.2,PM10,Puente Aranda
PUENTE ARANDA,2018-12-16,36.34761905,PM10,Puente Aranda
PUENTE ARANDA,2018-12-15,59.34166667,PM10,Puente Aranda
PUENTE ARANDA,2018-12-14,67.875,PM10,Puente Aranda
PUENTE ARANDA,2018-12-13,41.875,PM10,Puente Aranda
PUENTE ARANDA,2018-12-12,41.125,PM10,Puente Aranda
PUENTE ARANDA,2018-12-11,53.625,PM10,Puente Aranda
PUENTE ARANDA,2018-12-10,49.04545455,PM10,Puente Aranda
PUENTE ARANDA,2018-12-09,39.21666667,PM10,Puente Aranda
PUENTE ARANDA,2018-12-08,47.62857143,PM10,Puente Aranda
PUENTE ARANDA,2018-12-07,47.08333333,PM10,Puente Aranda
PUENTE ARANDA,2018-12-06,62.95833333,PM10,Puente Aranda
PUENTE ARANDA,2018-12-05,49.54166667,PM10,Puente Aranda
PUENTE ARANDA,2018-12-04,59.25,PM10,Puente Aranda
PUENTE ARANDA,2018-12-03,61.25,PM10,Puente Aranda
PUENTE ARANDA,2018-12-02,40.81304348,PM10,Puente Aranda
PUENTE ARANDA,2018-12-01,47.66666667,PM10,Puente Aranda
PUENTE ARANDA,2018-11-30,54.33333333,PM10,Puente Aranda
PUENTE ARANDA,2018-11-29,68.0,PM10,Puente Aranda
PUENTE ARANDA,2018-11-28,39.20833333,PM10,Puente Aranda
PUENTE ARANDA,2018-11-27,65.0,PM10,Puente Aranda
PUENTE ARANDA,2018-11-26,60.17391304,PM10,Puente Aranda
PUENTE ARANDA,2018-11-25,38.41666667,PM10,Puente Aranda
PUENTE ARANDA,2018-11-24,78.08333333,PM10,Puente Aranda
PUENTE ARANDA,2018-11-23,49.0625,PM10,Puente Aranda
PUENTE ARANDA,2018-11-22,69.625,PM10,Puente Aranda
PUENTE ARANDA,2018-11-21,61.95833333,PM10,Puente Aranda
PUENTE ARANDA,2018-11-20,41.41666667,PM10,Puente Aranda
PUENTE ARANDA,2018-11-19,52.56521739,PM10,Puente Aranda
PUENTE ARANDA,2018-11-18,35.35833333,PM10,Puente Aranda
PUENTE ARANDA,2018-11-17,47.375,PM10,Puente Aranda
PUENTE ARANDA,2018-11-16,67.20833333,PM10,Puente Aranda
PUENTE ARANDA,2018-11-15,86.08695652,PM10,Puente Aranda
PUENTE ARANDA,2018-11-14,90.20833333,PM10,Puente Aranda
PUENTE ARANDA,2018-11-13,71.04166667,PM10,Puente Aranda
PUENTE ARANDA,2018-11-12,25.27272727,PM10,Puente Aranda
PUENTE ARANDA,2018-11-11,41.09090909,PM10,Puente Aranda
PUENTE ARANDA,2018-11-10,35.79166667,PM10,Puente Aranda
PUENTE ARANDA,2018-11-09,47.2625,PM10,Puente Aranda
PUENTE ARANDA,2018-11-08,58.19047619,PM10,Puente Aranda
PUENTE ARANDA,2018-11-07,41.075,PM10,Puente Aranda
PUENTE ARANDA,2018-11-06,43.94166667,PM10,Puente Aranda
PUENTE ARANDA,2018-11-05,22.7375,PM10,Puente Aranda
PUENTE ARANDA,2018-11-04,46.625,PM10,Puente Aranda
PUENTE ARANDA,2018-11-03,41.97916667,PM10,Puente Aranda
PUENTE ARANDA,2018-11-02,37.1875,PM10,Puente Aranda
PUENTE ARANDA,2018-11-01,25.14285714,PM10,Puente Aranda
PUENTE ARANDA,2018-10-29,30.43181818,PM10,Puente Aranda
PUENTE ARANDA,2018-10-28,34.5125,PM10,Puente Aranda
PUENTE ARANDA,2018-10-27,20.775,PM10,Puente Aranda
PUENTE ARANDA,2018-10-26,41.70833333,PM10,Puente Aranda
PUENTE ARANDA,2018-10-25,42.5,PM10,Puente Aranda
PUENTE ARANDA,2018-10-24,33.125,PM10,Puente Aranda
PUENTE ARANDA,2018-10-23,25.625,PM10,Puente Aranda
PUENTE ARANDA,2018-10-22,39.54166667,PM10,Puente Aranda
PUENTE ARANDA,2018-10-21,19.42083333,PM10,Puente Aranda
PUENTE ARANDA,2018-10-20,37.20833333,PM10,Puente Aranda
PUENTE ARANDA,2018-10-19,54.41666667,PM10,Puente Aranda
PUENTE ARANDA,2018-10-18,78.79166667,PM10,Puente Aranda
PUENTE ARANDA,2018-10-17,60.8125,PM10,Puente Aranda
PUENTE ARANDA,2018-10-16,35.73913043,PM10,Puente Aranda
PUENTE ARANDA,2018-10-15,24.40416667,PM10,Puente Aranda
PUENTE ARANDA,2018-10-14,48.04761905,PM10,Puente Aranda
PUENTE ARANDA,2018-10-13,66.625,PM10,Puente Aranda
PUENTE ARANDA,2018-10-12,79.70833333,PM10,Puente Aranda
PUENTE ARANDA,2018-10-11,49.875,PM10,Puente Aranda
PUENTE ARANDA,2018-10-10,42.79166667,PM10,Puente Aranda
PUENTE ARANDA,2018-10-09,44.44444444,PM10,Puente Aranda
PUENTE ARANDA,2018-10-07,36.5,PM10,Puente Aranda
PUENTE ARANDA,2018-10-06,37.41666667,PM10,Puente Aranda
PUENTE ARANDA,2018-10-05,58.16666667,PM10,Puente Aranda
PUENTE ARANDA,2018-10-04,37.04166667,PM10,Puente Aranda
PUENTE ARANDA,2018-10-03,54.45833333,PM10,Puente Aranda
PUENTE ARANDA,2018-10-02,45.25,PM10,Puente Aranda
PUENTE ARANDA,2018-09-29,33.42,PM10,Puente Aranda
PUENTE ARANDA,2018-09-28,40.95652174,PM10,Puente Aranda
PUENTE ARANDA,2018-09-27,38.17083333,PM10,Puente Aranda
PUENTE ARANDA,2018-09-26,36.71666667,PM10,Puente Aranda
PUENTE ARANDA,2018-09-25,33.25,PM10,Puente Aranda
PUENTE ARANDA,2018-09-24,17.03333333,PM10,Puente Aranda
PUENTE ARANDA,2018-09-23,18.67222222,PM10,Puente Aranda
PUENTE ARANDA,2018-09-22,24.85714286,PM10,Puente Aranda
PUENTE ARANDA,2018-09-21,35.22727273,PM10,Puente Aranda
PUENTE ARANDA,2018-09-20,22.79545455,PM10,Puente Aranda
PUENTE ARANDA,2018-09-19,40.0,PM10,Puente Aranda
PUENTE ARANDA,2018-09-18,36.36363636,PM10,Puente Aranda
PUENTE ARANDA,2018-09-17,40.39130435,PM10,Puente Aranda
PUENTE ARANDA,2018-09-16,20.49047619,PM10,Puente Aranda
PUENTE ARANDA,2018-09-15,49.70833333,PM10,Puente Aranda
PUENTE ARANDA,2018-09-14,58.41666667,PM10,Puente Aranda
PUENTE ARANDA,2018-09-13,69.20833333,PM10,Puente Aranda
PUENTE ARANDA,2018-09-12,68.41666667,PM10,Puente Aranda
PUENTE ARANDA,2018-09-11,54.39583333,PM10,Puente Aranda
PUENTE ARANDA,2018-09-10,40.52631579,PM10,Puente Aranda
PUENTE ARANDA,2018-09-09,15.50434783,PM10,Puente Aranda
PUENTE ARANDA,2018-09-08,25.05,PM10,Puente Aranda
PUENTE ARANDA,2018-09-07,35.53478261,PM10,Puente Aranda
PUENTE ARANDA,2018-09-06,57.875,PM10,Puente Aranda
PUENTE ARANDA,2018-09-05,39.95833333,PM10,Puente Aranda
PUENTE ARANDA,2018-09-04,19.83333333,PM10,Puente Aranda
PUENTE ARANDA,2018-09-03,30.75909091,PM10,Puente Aranda
PUENTE ARANDA,2018-09-02,34.30434783,PM10,Puente Aranda
PUENTE ARANDA,2018-09-01,47.31818182,PM10,Puente Aranda
PUENTE ARANDA,2018-08-31,41.95652174,PM10,Puente Aranda
PUENTE ARANDA,2018-08-30,32.83333333,PM10,Puente Aranda
PUENTE ARANDA,2018-08-29,26.75,PM10,Puente Aranda
PUENTE ARANDA,2018-08-28,46.875,PM10,Puente Aranda
PUENTE ARANDA,2018-08-27,18.825,PM10,Puente Aranda
PUENTE ARANDA,2018-08-26,12.79166667,PM10,Puente Aranda
PUENTE ARANDA,2018-08-25,20.08333333,PM10,Puente Aranda
PUENTE ARANDA,2018-08-24,25.69545455,PM10,Puente Aranda
PUENTE ARANDA,2018-08-23,35.90416667,PM10,Puente Aranda
PUENTE ARANDA,2018-08-22,18.66666667,PM10,Puente Aranda
PUENTE ARANDA,2018-08-21,16.29166667,PM10,Puente Aranda
PUENTE ARANDA,2018-08-20,12.79166667,PM10,Puente Aranda
PUENTE ARANDA,2018-08-19,9.28333333,PM10,Puente Aranda
PUENTE ARANDA,2018-08-18,23.84166667,PM10,Puente Aranda
PUENTE ARANDA,2018-08-17,22.75,PM10,Puente Aranda
PUENTE ARANDA,2018-08-16,30.89166667,PM10,Puente Aranda
PUENTE ARANDA,2018-08-15,25.54166667,PM10,Puente Aranda
PUENTE ARANDA,2018-08-14,34.17916667,PM10,Puente Aranda
PUENTE ARANDA,2018-08-13,30.27916667,PM10,Puente Aranda
PUENTE ARANDA,2018-08-12,14.95909091,PM10,Puente Aranda
PUENTE ARANDA,2018-08-11,21.73913043,PM10,Puente Aranda
PUENTE ARANDA,2018-08-10,20.92916667,PM10,Puente Aranda
PUENTE ARANDA,2018-08-09,17.79565217,PM10,Puente Aranda
PUENTE ARANDA,2018-08-08,21.675,PM10,Puente Aranda
PUENTE ARANDA,2018-08-07,17.82916667,PM10,Puente Aranda
PUENTE ARANDA,2018-08-06,22.25,PM10,Puente Aranda
PUENTE ARANDA,2018-08-05,15.16666667,PM10,Puente Aranda
PUENTE ARANDA,2018-08-04,28.91666667,PM10,Puente Aranda
PUENTE ARANDA,2018-08-03,53.08333333,PM10,Puente Aranda
PUENTE ARANDA,2018-08-02,31.675,PM10,Puente Aranda
PUENTE ARANDA,2018-08-01,42.13043478,PM10,Puente Aranda
PUENTE ARANDA,2018-07-31,43.20833333,PM10,Puente Aranda
PUENTE ARANDA,2018-07-30,35.625,PM10,Puente Aranda
PUENTE ARANDA,2018-07-29,18.45,PM10,Puente Aranda
PUENTE ARANDA,2018-07-28,27.6625,PM10,Puente Aranda
PUENTE ARANDA,2018-07-27,22.29565217,PM10,Puente Aranda
PUENTE ARANDA,2018-07-26,21.5375,PM10,Puente Aranda
PUENTE ARANDA,2018-07-25,35.5,PM10,Puente Aranda
PUENTE ARANDA,2018-07-24,31.75,PM10,Puente Aranda
PUENTE ARANDA,2018-07-23,35.40434783,PM10,Puente Aranda
PUENTE ARANDA,2018-07-22,37.83333333,PM10,Puente Aranda
PUENTE ARANDA,2018-07-21,33.79166667,PM10,Puente Aranda
PUENTE ARANDA,2018-07-20,21.70833333,PM10,Puente Aranda
PUENTE ARANDA,2018-07-19,25.05416667,PM10,Puente Aranda
PUENTE ARANDA,2018-07-18,29.625,PM10,Puente Aranda
PUENTE ARANDA,2018-07-17,24.66666667,PM10,Puente Aranda
PUENTE ARANDA,2018-07-16,27.0875,PM10,Puente Aranda
PUENTE ARANDA,2018-07-15,13.18695652,PM10,Puente Aranda
PUENTE ARANDA,2018-07-14,16.5,PM10,Puente Aranda
PUENTE ARANDA,2018-07-13,17.83333333,PM10,Puente Aranda
PUENTE ARANDA,2018-07-12,18.79166667,PM10,Puente Aranda
PUENTE ARANDA,2018-07-11,16.70833333,PM10,Puente Aranda
PUENTE ARANDA,2018-07-10,22.6625,PM10,Puente Aranda
PUENTE ARANDA,2018-07-09,20.08333333,PM10,Puente Aranda
PUENTE ARANDA,2018-07-08,18.64347826,PM10,Puente Aranda
PUENTE ARANDA,2018-07-07,30.8,PM10,Puente Aranda
PUENTE ARANDA,2018-07-06,40.85833333,PM10,Puente Aranda
PUENTE ARANDA,2018-07-05,21.41666667,PM10,Puente Aranda
PUENTE ARANDA,2018-07-04,32.40416667,PM10,Puente Aranda
PUENTE ARANDA,2018-07-03,47.0,PM10,Puente Aranda
PUENTE ARANDA,2018-07-02,33.25,PM10,Puente Aranda
PUENTE ARANDA,2018-07-01,31.0,PM10,Puente Aranda
PUENTE ARANDA,2018-06-30,39.29166667,PM10,Puente Aranda
PUENTE ARANDA,2018-06-29,43.0,PM10,Puente Aranda
PUENTE ARANDA,2018-06-28,35.5,PM10,Puente Aranda
PUENTE ARANDA,2018-06-27,37.08333333,PM10,Puente Aranda
PUENTE ARANDA,2018-06-26,38.0,PM10,Puente Aranda
PUENTE ARANDA,2018-06-25,22.875,PM10,Puente Aranda
PUENTE ARANDA,2018-06-24,12.225,PM10,Puente Aranda
PUENTE ARANDA,2018-06-23,23.70833333,PM10,Puente Aranda
PUENTE ARANDA,2018-06-22,43.225,PM10,Puente Aranda
PUENTE ARANDA,2018-06-21,36.75,PM10,Puente Aranda
PUENTE ARANDA,2018-06-20,20.8125,PM10,Puente Aranda
PUENTE ARANDA,2018-06-19,18.29166667,PM10,Puente Aranda
PUENTE ARANDA,2018-06-18,17.83333333,PM10,Puente Aranda
PUENTE ARANDA,2018-06-17,14.25416667,PM10,Puente Aranda
PUENTE ARANDA,2018-06-16,24.65416667,PM10,Puente Aranda
PUENTE ARANDA,2018-06-15,30.9125,PM10,Puente Aranda
PUENTE ARANDA,2018-06-14,25.58333333,PM10,Puente Aranda
PUENTE ARANDA,2018-06-13,29.57142857,PM10,Puente Aranda
PUENTE ARANDA,2018-06-12,33.29166667,PM10,Puente Aranda
PUENTE ARANDA,2018-06-11,20.29166667,PM10,Puente Aranda
PUENTE ARANDA,2018-06-10,14.125,PM10,Puente Aranda
PUENTE ARANDA,2018-06-09,16.41666667,PM10,Puente Aranda
PUENTE ARANDA,2018-06-08,37.52083333,PM10,Puente Aranda
PUENTE ARANDA,2018-06-07,39.6875,PM10,Puente Aranda
PUENTE ARANDA,2018-06-06,25.61666667,PM10,Puente Aranda
PUENTE ARANDA,2018-06-05,26.95416667,PM10,Puente Aranda
PUENTE ARANDA,2018-06-04,16.45833333,PM10,Puente Aranda
PUENTE ARANDA,2018-06-03,15.50416667,PM10,Puente Aranda
PUENTE ARANDA,2018-06-02,53.04545455,PM10,Puente Aranda
PUENTE ARANDA,2018-06-01,56.83333333,PM10,Puente Aranda
PUENTE ARANDA,2018-05-31,29.98636364,PM10,Puente Aranda
PUENTE ARANDA,2018-05-30,46.375,PM10,Puente Aranda
PUENTE ARANDA,2018-05-29,41.25833333,PM10,Puente Aranda
PUENTE ARANDA,2018-05-28,39.33333333,PM10,Puente Aranda
PUENTE ARANDA,2018-05-27,31.625,PM10,Puente Aranda
PUENTE ARANDA,2018-05-26,22.25,PM10,Puente Aranda
PUENTE ARANDA,2018-05-25,40.7,PM10,Puente Aranda
PUENTE ARANDA,2018-05-24,36.70833333,PM10,Puente Aranda
PUENTE ARANDA,2018-05-23,32.20909091,PM10,Puente Aranda
PUENTE ARANDA,2018-05-22,62.75416667,PM10,Puente Aranda
PUENTE ARANDA,2018-05-21,30.31818182,PM10,Puente Aranda
PUENTE ARANDA,2018-05-20,25.45833333,PM10,Puente Aranda
PUENTE ARANDA,2018-05-19,52.0,PM10,Puente Aranda
PUENTE ARANDA,2018-05-18,71.85416667,PM10,Puente Aranda
PUENTE ARANDA,2018-05-17,37.70833333,PM10,Puente Aranda
PUENTE ARANDA,2018-05-16,34.14583333,PM10,Puente Aranda
PUENTE ARANDA,2018-05-15,32.04166667,PM10,Puente Aranda
PUENTE ARANDA,2018-05-14,27.58333333,PM10,Puente Aranda
PUENTE ARANDA,2018-05-13,30.1625,PM10,Puente Aranda
PUENTE ARANDA,2018-05-12,30.04166667,PM10,Puente Aranda
PUENTE ARANDA,2018-05-11,44.11666667,PM10,Puente Aranda
PUENTE ARANDA,2018-05-10,52.70833333,PM10,Puente Aranda
PUENTE ARANDA,2018-05-09,41.1,PM10,Puente Aranda
PUENTE ARANDA,2018-05-08,33.0625,PM10,Puente Aranda
PUENTE ARANDA,2018-05-07,45.68181818,PM10,Puente Aranda
PUENTE ARANDA,2018-05-06,32.43478261,PM10,Puente Aranda
PUENTE ARANDA,2018-05-05,44.73333333,PM10,Puente Aranda
PUENTE ARANDA,2018-05-04,53.33333333,PM10,Puente Aranda
PUENTE ARANDA,2018-05-03,44.28571429,PM10,Puente Aranda
PUENTE ARANDA,2018-05-02,35.2,PM10,Puente Aranda
PUENTE ARANDA,2018-05-01,54.90869565,PM10,Puente Aranda
PUENTE ARANDA,2018-04-30,46.84782609,PM10,Puente Aranda
PUENTE ARANDA,2018-04-29,43.04166667,PM10,Puente Aranda
PUENTE ARANDA,2018-04-28,55.29166667,PM10,Puente Aranda
PUENTE ARANDA,2018-04-27,51.45833333,PM10,Puente Aranda
PUENTE ARANDA,2018-04-26,31.45,PM10,Puente Aranda
PUENTE ARANDA,2018-04-25,50.91304348,PM10,Puente Aranda
PUENTE ARANDA,2018-04-24,55.47826087,PM10,Puente Aranda
PUENTE ARANDA,2018-04-23,27.95652174,PM10,Puente Aranda
PUENTE ARANDA,2018-04-22,35.84166667,PM10,Puente Aranda
PUENTE ARANDA,2018-04-21,44.75,PM10,Puente Aranda
PUENTE ARANDA,2018-04-20,36.41666667,PM10,Puente Aranda
PUENTE ARANDA,2018-04-19,27.66666667,PM10,Puente Aranda
PUENTE ARANDA,2018-04-18,46.42916667,PM10,Puente Aranda
PUENTE ARANDA,2018-04-17,77.08333333,PM10,Puente Aranda
PUENTE ARANDA,2018-04-16,69.70833333,PM10,Puente Aranda
PUENTE ARANDA,2018-04-15,42.0,PM10,Puente Aranda
PUENTE ARANDA,2018-04-14,49.04166667,PM10,Puente Aranda
PUENTE ARANDA,2018-04-13,74.70833333,PM10,Puente Aranda
PUENTE ARANDA,2018-04-12,55.66666667,PM10,Puente Aranda
PUENTE ARANDA,2018-04-11,69.66666667,PM10,Puente Aranda
PUENTE ARANDA,2018-04-10,54.625,PM10,Puente Aranda
PUENTE ARANDA,2018-04-09,71.95833333,PM10,Puente Aranda
PUENTE ARANDA,2018-04-08,59.0,PM10,Puente Aranda
PUENTE ARANDA,2018-04-07,60.125,PM10,Puente Aranda
PUENTE ARANDA,2018-04-06,41.7125,PM10,Puente Aranda
PUENTE ARANDA,2018-04-05,49.79166667,PM10,Puente Aranda
PUENTE ARANDA,2018-04-04,53.41666667,PM10,Puente Aranda
PUENTE ARANDA,2018-04-03,50.52916667,PM10,Puente Aranda
PUENTE ARANDA,2018-04-02,43.22083333,PM10,Puente Aranda
PUENTE ARANDA,2018-04-01,19.2173913,PM10,Puente Aranda
PUENTE ARANDA,2018-03-31,28.31818182,PM10,Puente Aranda
PUENTE ARANDA,2018-03-30,35.75,PM10,Puente Aranda
PUENTE ARANDA,2018-03-29,19.54166667,PM10,Puente Aranda
PUENTE ARANDA,2018-03-28,68.5,PM10,Puente Aranda
PUENTE ARANDA,2018-03-27,85.47826087,PM10,Puente Aranda
PUENTE ARANDA,2018-03-26,66.29166667,PM10,Puente Aranda
PUENTE ARANDA,2018-03-25,46.375,PM10,Puente Aranda
PUENTE ARANDA,2018-03-24,58.5625,PM10,Puente Aranda
PUENTE ARANDA,2018-03-23,95.73913043,PM10,Puente Aranda
PUENTE ARANDA,2018-03-22,71.54166667,PM10,Puente Aranda
PUENTE ARANDA,2018-03-21,61.66666667,PM10,Puente Aranda
PUENTE ARANDA,2018-03-20,64.69230769,PM10,Puente Aranda
PUENTE ARANDA,2018-03-17,74.56521739,PM10,Puente Aranda
PUENTE ARANDA,2018-03-16,65.65217391,PM10,Puente Aranda
PUENTE ARANDA,2018-03-15,85.04166667,PM10,Puente Aranda
PUENTE ARANDA,2018-03-14,68.07727273,PM10,Puente Aranda
PUENTE ARANDA,2018-03-13,60.82608696,PM10,Puente Aranda
PUENTE ARANDA,2018-03-12,57.26086957,PM10,Puente Aranda
PUENTE ARANDA,2018-03-11,25.125,PM10,Puente Aranda
PUENTE ARANDA,2018-03-10,47.41666667,PM10,Puente Aranda
PUENTE ARANDA,2018-03-09,35.08333333,PM10,Puente Aranda
PUENTE ARANDA,2018-03-08,39.95454545,PM10,Puente Aranda
PUENTE ARANDA,2018-03-07,42.75416667,PM10,Puente Aranda
PUENTE ARANDA,2018-03-06,52.79166667,PM10,Puente Aranda
PUENTE ARANDA,2018-03-05,81.30434783,PM10,Puente Aranda
PUENTE ARANDA,2018-03-04,64.54166667,PM10,Puente Aranda
PUENTE ARANDA,2018-03-03,60.16666667,PM10,Puente Aranda
PUENTE ARANDA,2018-03-02,52.0,PM10,Puente Aranda
PUENTE ARANDA,2018-03-01,77.08333333,PM10,Puente Aranda
PUENTE ARANDA,2018-02-28,73.25,PM10,Puente Aranda
PUENTE ARANDA,2018-02-27,85.025,PM10,Puente Aranda
PUENTE ARANDA,2018-02-26,57.375,PM10,Puente Aranda
PUENTE ARANDA,2018-02-25,47.29166667,PM10,Puente Aranda
PUENTE ARANDA,2018-02-24,47.47916667,PM10,Puente Aranda
PUENTE ARANDA,2018-02-23,62.04166667,PM10,Puente Aranda
PUENTE ARANDA,2018-02-22,63.625,PM10,Puente Aranda
PUENTE ARANDA,2018-02-21,77.66666667,PM10,Puente Aranda
PUENTE ARANDA,2018-02-20,64.29166667,PM10,Puente Aranda
PUENTE ARANDA,2018-02-19,67.83333333,PM10,Puente Aranda
PUENTE ARANDA,2018-02-18,35.625,PM10,Puente Aranda
PUENTE ARANDA,2018-02-17,44.75,PM10,Puente Aranda
PUENTE ARANDA,2018-02-16,53.95833333,PM10,Puente Aranda
PUENTE ARANDA,2018-02-15,51.70833333,PM10,Puente Aranda
PUENTE ARANDA,2018-02-14,52.625,PM10,Puente Aranda
PUENTE ARANDA,2018-02-13,79.79166667,PM10,Puente Aranda
PUENTE ARANDA,2018-02-12,68.08695652,PM10,Puente Aranda
